id,image,title,description,code,users,type,difficulty,upVotes,created,published,freeToUse,businessOnly,headerImage,creator
478,https://tryhackme-images.s3.amazonaws.com/room-icons/04838068cabd2452b322e06418cce864.png,Inferno,Real Life machine + CTF. The machine is designed to be real-life (maybe not?) and is perfect for newbies starting out in penetration testing  ,inferno,4610,challenge,medium,171,2021-01-11T16:57:42.844Z,2021-02-12T19:00:00.156Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,mindsflee
479,https://tryhackme-images.s3.amazonaws.com/room-icons/847a4406931cf36d675800e1a95eb08f.png,Network Security Protocols,Learn about secure network protocols at the different layers of the OSI model.,networksecurityprotocols,2174,walkthrough,medium,171,2022-08-11T09:36:56.008Z,2023-03-21T15:00:00.242Z,False,False,https://assets.tryhackme.com/room-banners/intro-to-offensive-security.png,1337rce
480,https://tryhackme-images.s3.amazonaws.com/room-icons/fa099a85e684e1c3b381e3a447fc2a90.png,Investigating Windows 3.x,Find the artifacts resident on the endpoint and sift through captured data to determine what type attack occurred on the endpoint. ,investigatingwindows3,6011,challenge,medium,169,2021-01-22T12:40:04.237Z,2021-02-12T17:52:27.612Z,True,False,https://assets.tryhackme.com/additional/investigation-series/investigating-windows-banner3.png,tryhackme
481,https://tryhackme-images.s3.amazonaws.com/room-icons/fa099a85e684e1c3b381e3a447fc2a90.png,Investigating Windows 3.x,Find the artifacts resident on the endpoint and sift through captured data to determine what type attack occurred on the endpoint. ,investigatingwindows3,6011,challenge,medium,169,2021-01-22T12:40:04.237Z,2021-02-12T17:52:27.612Z,True,False,https://assets.tryhackme.com/additional/investigation-series/investigating-windows-banner3.png,tryhackme
482,https://tryhackme-images.s3.amazonaws.com/room-icons/d7631293b11aba96a4f5a00a3571ebda.png,Cyber Scotland 2021,Follow along tutorials for Scottish Cyberweek Demos,cyberweek2021,2486,walkthrough,easy,169,2021-02-09T18:10:54.236Z,2021-02-01T15:08:23.685Z,True,False,https://assets.muirlandoracle.co.uk/thm/rooms/cyberweek2021/SBRC-Background.png,MuirlandOracle
483,https://tryhackme-images.s3.amazonaws.com/room-icons/3f5ef66148ccfc98b4597d467943e185.jpeg,WebGOAT,Simple testing room for beating on WebGOAT,webgoat,5557,walkthrough,easy,169,2019-11-14T18:52:30.521Z,2020-01-16T18:59:25.463Z,True,False,/img/banners/default_tryhackme.png,DarkStar7471
484,https://tryhackme-images.s3.amazonaws.com/room-icons/b2802c4d2bc81aa4f095d1c0d9e55ab1.png,REvil Corp,You are involved in an incident response engagement and need to analyze an infected host using Redline.,revilcorp,2396,challenge,medium,169,2021-08-02T18:55:28.155Z,2021-11-18T19:00:00.344Z,True,False,https://assets.tryhackme.com/additional/redline101/redline-banner4.png,tryhackme
485,https://tryhackme-images.s3.amazonaws.com/room-icons/e1566084619ac2e56f872e4f3a4faea3.png,Windows Reversing Intro,Introduction to reverse engineering x64 Windows software.,windowsreversingintro,3071,walkthrough,medium,169,2021-08-28T00:38:56.999Z,2021-11-24T19:00:00.281Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Z0F
486,https://tryhackme-images.s3.amazonaws.com/room-icons/5dff3b37a2daa80f2176ea25ecfaebce.png,Benign,Challenge room to investigate a compromised host.,benign,5281,challenge,medium,167,2022-04-18T05:00:02.144Z,2022-10-25T17:02:13.829Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e8dd9a4a45e18443162feab/room-content/a95f687a872a202a7db630a790b8a45f.png,Dex01
487,https://tryhackme-images.s3.amazonaws.com/room-icons/497ceb5feaeff50ff8b1e6c119973591.png,Mnemonic,I hope you have fun.,mnemonic,3132,challenge,medium,167,2020-07-12T17:42:59.188Z,2020-09-27T19:00:00.493Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,villwocki
488,https://tryhackme-images.s3.amazonaws.com/room-icons/33632296aaf0a3545edaf9a386aade62.jpeg,Sweettooth Inc.,Sweettooth Inc. needs your help to find out how secure their system is!,sweettoothinc,2581,challenge,medium,165,2021-05-15T10:43:16.398Z,2021-07-23T20:56:34.607Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,ripcurlz
489,https://tryhackme-images.s3.amazonaws.com/room-icons/5e543ba613749349efa339fbf3aca901.jpeg,RazorBlack,These guys call themselves hackers. Can you show them who's the boss ??,raz0rblack,3684,challenge,medium,163,2021-01-25T14:25:32.330Z,2021-07-16T19:00:00.161Z,True,False,https://blog.apnic.net/wp-content/uploads/2019/10/ActiveDirectory_attack_banner-555x202.png?v=e8845f956b3e483ea2c96ce91004bf8e,Xyan1d3
490,https://tryhackme-images.s3.amazonaws.com/room-icons/efe12f2572d7ed0e3d94c37c00560bdc.png,Conti,An Exchange server was compromised with ransomware. Use Splunk to investigate how the attackers compromised the server. ,contiransomwarehgh,3943,challenge,medium,163,2021-09-20T21:17:59.995Z,2022-01-07T15:50:13.596Z,True,False,https://assets.tryhackme.com/additional/conti/conti-room-banner.png,tryhackme
491,https://tryhackme-images.s3.amazonaws.com/room-icons/efe12f2572d7ed0e3d94c37c00560bdc.png,Conti,An Exchange server was compromised with ransomware. Use Splunk to investigate how the attackers compromised the server. ,contiransomwarehgh,3943,challenge,medium,163,2021-09-20T21:17:59.995Z,2022-01-07T15:50:13.596Z,True,False,https://assets.tryhackme.com/additional/conti/conti-room-banner.png,tryhackme
492,https://tryhackme-images.s3.amazonaws.com/room-icons/7c26efd9aef602a7bc03b2feb0e06067.jpeg,Hardening Basics Part 1,Learn how to harden an Ubuntu Server!  Covers a wide range of topics (Part 1),hardeningbasicspart1,2806,walkthrough,easy,163,2020-10-12T20:49:26.207Z,2020-11-24T19:00:00.251Z,False,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Nameless0ne
493,https://tryhackme-images.s3.amazonaws.com/room-icons/04878cdb1624bcc08af74122f6b68a88.jpeg,Debug,"Linux Machine CTF! You'll learn about enumeration, finding hidden password files and how to exploit php deserialization!",debug,2508,challenge,medium,162,2021-03-10T02:03:27.594Z,2021-03-30T19:00:00.322Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,ustoun0
494,https://tryhackme-images.s3.amazonaws.com/room-icons/ceced121b72bb2fdd04bfc59fcbc2dce.png,Cooctus Stories,This room is about the Cooctus Clan,cooctusadventures,2272,challenge,medium,161,2021-02-20T18:04:20.302Z,2021-04-14T19:00:00.215Z,True,False,https://pbs.twimg.com/profile_banners/1696074763/1605441583/1500x500,TuxTheXplorer
495,https://tryhackme-images.s3.amazonaws.com/room-icons/065e4dc344a4c5fc9155dd4ae9eca52b.jpeg,Jacob the Boss,Find a way in and learn a little more.,jacobtheboss,3027,challenge,medium,161,2020-09-05T11:59:29.057Z,2020-09-06T19:00:00.259Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,waldir
496,https://tryhackme-images.s3.amazonaws.com/room-icons/71aaef744bfc3bfb91fd1850d376abfa.png,Velociraptor,"Learn Velociraptor, an advanced open-source endpoint monitoring, digital forensic and cyber response platform.",velociraptorhp,4520,walkthrough,medium,160,2022-03-31T12:25:49.421Z,2022-08-09T15:00:00.327Z,False,False,https://assets.tryhackme.com/additional/velociraptor/velociraptor-room-banner.png,tryhackme
497,https://tryhackme-images.s3.amazonaws.com/room-icons/dda3408fbc3312849968eadbfe72df74.jpeg,Year of the Pig,Some pigs do fly...,yearofthepig,3884,challenge,hard,159,2020-10-10T00:03:58.693Z,2020-10-09T19:00:00.285Z,True,False,https://i.imgur.com/JiwG6Si.png,MuirlandOracle
498,https://tryhackme-images.s3.amazonaws.com/room-icons/d8877bf37d4015f1b78d243078dece09.png,Lookback,You’ve been asked to run a vulnerability test on a production environment.,lookback,2786,challenge,easy,159,2023-02-08T09:50:52.245Z,2023-03-17T19:00:00.138Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e73cca6ec4fcf1309f2df86/room-content/6cb23ff9b40ce86c6b61c485e66621bb.png,andrea526
499,https://tryhackme-images.s3.amazonaws.com/room-icons/3c98dd3bb37fa4a1130057bd65fdca53.png,Insekube,Exploiting Kubernetes by leveraging a Grafana LFI vulnerability,insekube,2667,walkthrough,easy,159,2022-01-06T20:00:41.526Z,2022-02-23T19:00:00.113Z,True,False,https://i.imgur.com/aOga4CU.png,congon4tor
500,https://tryhackme-images.s3.amazonaws.com/room-icons/5a8e7a7a02d75283f411004a07e7bfc6.png,Tardigrade,Can you find all the basic persistence mechanisms in this Linux endpoint?,tardigrade,1520,walkthrough,medium,157,2022-04-11T22:44:03.778Z,2023-02-24T19:00:00.151Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/60c1834f577d63004fdaec50/room-content/a255bca5c673fd86e8302d36ab4ca23e.png,Mokmokmok
501,https://tryhackme-images.s3.amazonaws.com/room-icons/a60460f94562420191b875ba8e7ddf5b.png,NIS - Linux Part I,Enhance your Linux knowledge with this beginner friendly room!,nislinuxone,2734,walkthrough,easy,155,2020-11-09T11:21:02.440Z,2020-10-30T19:00:00.347Z,False,False,https://i.imgur.com/YBWVrXE.png,Chevalier
502,https://tryhackme-images.s3.amazonaws.com/room-icons/15270f24a2679e11ec174005425e3ba5.jpeg,Follina MSDT,"A walkthrough on the CVE-2022-30190, the MSDT service, exploitation of the service vulnerability, and consequent detection techniques and remediation processes",follinamsdt,5840,walkthrough,medium,155,2022-06-18T03:09:13.453Z,2022-07-12T09:38:15.936Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Mokmokmok
503,https://tryhackme-images.s3.amazonaws.com/room-icons/a3449d5ba8c69c8a0d03c27023bb1852.png,Lockdown,Stay at 127.0.0.1. Wear a 255.255.255.0.,lockdown,2719,challenge,medium,155,2021-05-09T02:26:32.681Z,2021-10-01T19:00:00.453Z,True,False,https://i.imgur.com/yGq1mtN.jpg,hangrymoose
504,https://tryhackme-images.s3.amazonaws.com/room-icons/68ab00dd034f022f110e1b2ed098bf7d.png,Linux System Hardening,Learn how to improve the security posture of your Linux systems.,linuxsystemhardening,1779,walkthrough,medium,155,2022-10-10T07:36:45.841Z,2023-05-09T15:00:00.375Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5f04259cf9bf5b57aed2c476/room-content/937369ff3aaee1d1e101fd67e00f7066.png,strategos
505,https://tryhackme-images.s3.amazonaws.com/room-icons/37401a7f48999c57c03e7d947541b099.png,Year of the Owl,The foolish owl sits on his throne...,yearoftheowl,3388,challenge,hard,154,2020-09-12T19:42:14.912Z,2020-11-13T19:00:00.214Z,True,False,https://assets.tryhackme.com/img/yoto.png,MuirlandOracle
506,https://tryhackme-images.s3.amazonaws.com/room-icons/47bd9da3ef003a03478334c93013fd3a.png,Develpy,boot2root machine for FIT and bsides Guatemala CTF,bsidesgtdevelpy,3226,challenge,medium,154,2019-08-27T21:32:01.608Z,2019-08-27T21:32:01.608Z,True,False,/img/banners/default_tryhackme.png,stuxnet
507,https://tryhackme-images.s3.amazonaws.com/room-icons/19fe736170c6cdc16d3c54afb61007da.png,Git and Crumpets,"Our devs have been clamoring for some centralized version control, so the admin came through. Rumour has it that they included a few countermeasures...",gitandcrumpets,2422,challenge,medium,153,2021-04-15T22:09:41.800Z,2021-07-02T19:00:00.182Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,hydragyrum
508,https://tryhackme-images.s3.amazonaws.com/room-icons/80976dc5f46f5d2f78a99c2c8e2bc4a9.png,"PrintNightmare, again!",Search the artifacts on the endpoint to determine if the employee used any of the Windows Printer Spooler vulnerabilities to elevate their privileges. ,printnightmarec2bn7l,3241,challenge,easy,148,2022-03-24T15:52:18.119Z,2022-10-27T15:00:00.182Z,True,False,https://assets.tryhackme.com/additional/printnightmare/pm-room-banner1.png,tryhackme
509,https://tryhackme-images.s3.amazonaws.com/room-icons/1ba093d11dfb93c3db6ebf6b7d33fb10.png,Minotaur's Labyrinth,The Minotaur threw a fit and captured some people in the Labyrinth. Are you able to help Daedalus free them?,labyrinth8llv,2560,challenge,medium,148,2021-06-21T15:25:50.731Z,2021-11-05T19:00:00.304Z,True,False,https://cdn.pixabay.com/photo/2013/07/13/09/46/labyrinth-155972_1280.png,spayc
510,https://tryhackme-images.s3.amazonaws.com/room-icons/d647822a9c25da0f0489275857ea0cff.jpeg,Aratus,Do you like reading? Do you like to go through tons of text? Aratus has what you need!,aratus,1792,challenge,medium,145,2021-07-27T09:17:32.865Z,2022-03-25T19:00:00.206Z,True,False,https://upload.wikimedia.org/wikipedia/commons/1/11/Hellenic_Parliament_from_high_above.jpg,Biniru
511,https://tryhackme-images.s3.amazonaws.com/room-icons/16e6842239608bc98a3495ed6b101f38.png,Python Playground,Be creative!,pythonplayground,2738,challenge,hard,142,2020-06-06T04:02:54.136Z,2020-06-07T19:48:43.037Z,True,False,https://i.imgur.com/fMlgco5.jpg,deltatemporal
512,https://tryhackme-images.s3.amazonaws.com/room-icons/19300c6a4e14181b945aac5104d08c9d.png,Red Team Capstone Challenge,This room is the capstone challenge for the red team learning pathway.,redteamcapstonechallenge,496,challenge,hard,141,2023-02-03T02:04:00.473Z,2023-05-11T15:00:00.558Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5f04259cf9bf5b57aed2c476/room-content/889794a57c33230c3bec352963d1d7a5.png,am03bam4n
513,https://tryhackme-images.s3.amazonaws.com/room-icons/eea4f0a4ee64af9cf4a404f68d1fa5cf.jpeg,Binary Heaven,Let us enjoy the heaven of binaries,binaryheaven,2217,challenge,medium,141,2021-02-25T06:42:16.416Z,2021-05-07T19:00:00.382Z,True,False,https://cdn.discordapp.com/attachments/800252815888089093/814759023782002718/20210226_125111.jpg,swanandx
514,https://tryhackme-images.s3.amazonaws.com/room-icons/efef926dddd6aa1e30d6558cfa5968e6.png,Microsoft Windows Hardening,To learn key attack vectors used by hackers and how to protect yourself using different hardening techniques.,microsoftwindowshardening,2179,walkthrough,easy,140,2022-06-22T06:59:45.891Z,2022-09-20T15:00:00.121Z,False,False,https://assets.tryhackme.com/room-banners/windows.png,1337rce
515,https://tryhackme-images.s3.amazonaws.com/room-icons/9ae7a76f89ebbb00ec6ef240268804bc.png,Lunizz CTF,Lunizz CTF,lunizzctfnd,2635,challenge,medium,138,2020-12-08T17:20:57.611Z,2021-02-24T19:00:00.202Z,True,False,https://cdn.pixabay.com/photo/2016/11/08/05/20/adventure-1807524_960_720.jpg,kral4
516,https://tryhackme-images.s3.amazonaws.com/room-icons/0a0c0c0df8c70f64451e32a563216f39.png,PS Eclipse,Use Splunk to investigate the ransomware activity.,posheclipse,3307,challenge,medium,137,2022-05-12T14:10:00.061Z,2022-10-31T15:00:00.130Z,True,False,https://assets.tryhackme.com/additional/pseclipse/pseclipse-banner.png,tryhackme
517,https://tryhackme-images.s3.amazonaws.com/room-icons/5ec42470043801a381211912be05cfa6.png,VulnNet: Endgame,Hack your way into this simulated vulnerable infrastructure. No puzzles. Enumeration is the key. ,vulnnetendgame,2911,challenge,medium,137,2022-06-16T17:23:23.092Z,2022-09-09T19:00:00.149Z,True,False,https://images.unsplash.com/photo-1489389944381-3471b5b30f04?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1170&q=80,SkyWaves
518,https://tryhackme-images.s3.amazonaws.com/room-icons/4a70bd07bced343f9adf02c10e499ed5.png,harder,Real pentest findings combined,harder,2735,challenge,medium,137,2020-08-15T09:45:58.425Z,2020-08-15T19:00:00.035Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,arcc
519,https://tryhackme-images.s3.amazonaws.com/room-icons/1eed0879e2fa89505b457358edb98700.png,MalBuster,You are tasked to analyse unknown malware samples detected by your SOC team.,malbuster,1750,walkthrough,medium,136,2022-09-09T14:29:13.227Z,2023-01-27T19:00:00.082Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5dbea226085ab6182a2ee0f7/room-content/de8c03fc362f02d3e94103dc17a8a0bb.png,ar33zy
520,https://tryhackme-images.s3.amazonaws.com/room-icons/93e2e34d54161c2a22b80a1eb5cd9857.jpeg,Metamorphosis,Part of Incognito CTF,metamorphosis,1944,challenge,medium,136,2021-04-10T20:42:21.337Z,2021-07-20T19:00:00.239Z,True,False,https://0cirius0.github.io/writeup/assets/img/metamorphosis/main.jpg,cirius
521,https://tryhackme-images.s3.amazonaws.com/room-icons/a15d31faab0662d16a4a49a6c45eaf4e.png,Erit Securus I,Learn to exploit the BoltCMS software by researching exploit-db.,eritsecurusi,2123,walkthrough,easy,135,2020-05-29T11:37:00.486Z,2020-05-29T19:08:42.088Z,False,False,/img/banners/default_tryhackme.png,4ndr34z
522,https://tryhackme-images.s3.amazonaws.com/room-icons/5deeb1b1d851a202791d199d56778720.png,Boogeyman 1,A new threat actor emerges from the wild using the name Boogeyman. Are you afraid of the Boogeyman?,boogeyman1,1777,walkthrough,medium,134,2022-12-19T12:14:59.029Z,2023-04-14T18:00:00.147Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5dbea226085ab6182a2ee0f7/room-content/596edd6b80bfcaf4f9bc8e70b33fe4c4.png,ar33zy
523,https://tryhackme-images.s3.amazonaws.com/room-icons/c07388acabe685a8735b683c4141dfdf.png,Basic Static Analysis,Learn basic malware analysis techniques without running the malware.,staticanalysis1,1592,walkthrough,medium,134,2022-08-23T23:28:07.598Z,2023-02-14T15:00:00.124Z,False,False,https://assets.tryhackme.com/additional/peheaders/dissecting_pe_headers.png,umairalizafar
524,https://tryhackme-images.s3.amazonaws.com/room-icons/63f7ad45f1bec382a61db8f99ccb723e.png,NerdHerd,"Hack your way into this easy/medium level legendary TV series ""Chuck"" themed box!",nerdherd,3276,challenge,medium,134,2020-09-14T19:59:04.180Z,2020-10-28T19:00:00.363Z,True,False,https://live.staticflickr.com/3444/3381603213_6565128fd5_b.jpg,0xpr0N3rd
525,https://tryhackme-images.s3.amazonaws.com/room-icons/234e64423ae186a73cc9f905522a0f46.png,Biblioteca,"Shhh. Be very very quiet, no shouting inside the biblioteca.",biblioteca,1724,challenge,medium,134,2021-12-29T01:19:54.862Z,2022-05-20T18:00:00.146Z,False,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,hadrian3689
526,https://tryhackme-images.s3.amazonaws.com/room-icons/2700326f6bf2127c414a0fa4582496cd.png,Valley,Can you find your way into the Valley?,valleype,1911,challenge,easy,133,2022-10-03T16:12:16.255Z,2023-05-26T18:00:00.485Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,valley
527,https://tryhackme-images.s3.amazonaws.com/room-icons/3c801e21455beb1dad9eca7bf412c751.png,New Hire Old Artifacts,Investigate the intrusion attack using Splunk.,newhireoldartifacts,2569,challenge,medium,133,2022-05-02T21:21:33.588Z,2023-01-06T19:00:00.102Z,True,False,https://assets.tryhackme.com/additional/nhoa/nhoa-banner.png,tryhackme
528,https://tryhackme-images.s3.amazonaws.com/room-icons/e223cfed2283a8b34506ce6cdef7a06f.png,Dear QA,Are you able to solve this challenge involving reverse engineering and exploit development?,dearqa,2550,challenge,easy,132,2021-04-02T17:05:06.420Z,2022-02-04T19:00:00.291Z,True,False,https://images.unsplash.com/photo-1486312338219-ce68d2c6f44d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1472&q=80,N0obit4
529,https://tryhackme-images.s3.amazonaws.com/room-icons/903b4a5cc6a2d5a37b8a6564aeb9315b.png,Ghizer,lucrecia has installed multiple web applications on the server.,ghizerctf,2152,challenge,medium,131,2020-07-17T00:18:26.743Z,2020-09-04T19:00:00.198Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,stuxnet
530,https://tryhackme-images.s3.amazonaws.com/room-icons/223d78403d08b0560d6ed7104be6aa5d.png,Templates,Pug is my favorite templating engine! I made this super slick application so you can play around with Pug and see how it works.,templates,1730,challenge,medium,130,2022-03-11T21:07:07.696Z,2022-10-30T15:00:00.084Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cmnatic
531,https://tryhackme-images.s3.amazonaws.com/room-icons/54b461182108211552af2f88808bb719.png,Tactical Detection,"Establish a baseline knowledge of tactical detection, leveraging efficient techniques to bolster your security posture.",tacticaldetection,1512,walkthrough,medium,129,2022-08-11T21:58:18.112Z,2023-01-03T15:00:00.071Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/60c1834f577d63004fdaec50/room-content/dd9ebe7759e9a13c1c879f86699b90c4.png,Mokmokmok
532,https://tryhackme-images.s3.amazonaws.com/room-icons/d510be4de2e82a0fe052be89d43abcc1.jpeg,Ra 2,Just when they thought their hashes were safe... Ra 2 - The sequel!,ra2,3586,challenge,hard,128,2020-08-07T21:30:02.746Z,2020-08-07T19:00:00.026Z,False,False,https://i.imgur.com/dgruFj1.png,4ndr34z
533,https://tryhackme-images.s3.amazonaws.com/room-icons/08284eeb72ad634c1678330ade91edc7.png,Squid Game,오징어 게임,squidgameroom,2115,challenge,hard,128,2021-10-30T02:05:15.400Z,2021-11-11T19:00:00.280Z,True,False,https://assets.tryhackme.com/additional/squidgame/squidds.png,tryhackme
534,https://tryhackme-images.s3.amazonaws.com/room-icons/d0b3851085d530abbff79210cea04b5d.png,VulnNet: dotpy,VulnNet Entertainment is back with their brand new website... and stronger?,vulnnetdotpy,2120,challenge,medium,127,2021-01-29T14:10:51.880Z,2021-04-07T19:00:00.441Z,True,False,,SkyWaves
535,https://tryhackme-images.s3.amazonaws.com/room-icons/6bf0be37c0ab865c34fd3a3a547d0cb3.png,broker,Paul and Max use a rather unconventional way to chat. They do not seem to know that eavesdropping is possible though...,broker,1646,challenge,medium,126,2020-12-14T17:00:55.046Z,2021-03-10T19:00:00.234Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,ripcurlz
536,https://tryhackme-images.s3.amazonaws.com/room-icons/7a45f6ff36f59b4874143d01faa98e41.png,OWASP API Security Top 10 - 2,Learn the basic concepts for secure API development (Part 2).,owaspapisecuritytop10d0,1553,walkthrough,medium,126,2022-08-14T16:57:36.818Z,2023-01-24T15:00:00.219Z,False,False,https://i.imgur.com/sP6d0iZ.png,1337rce
537,https://tryhackme-images.s3.amazonaws.com/room-icons/028a86fb934a32d2549ae4a15b603ab3.png,That's The Ticket,"IT Support are going to have a bad day, can you get into the admin account?",thatstheticket,3212,challenge,medium,126,2021-03-04T00:10:57.399Z,2021-06-08T19:00:00.181Z,True,False,https://assets.tryhackme.com/additional/thatstheticket/banner.png,tryhackme
538,https://tryhackme-images.s3.amazonaws.com/room-icons/6e06fc3dc1d18c68538cfb064c3ec383.jpeg,Uranium CTF,Uranium CTF,uranium,1870,challenge,hard,125,2021-05-06T12:07:30.961Z,2021-08-20T19:00:00.345Z,True,False,https://coingeek.com/wp-content/uploads/2019/06/binance-decides-to-block-us-users-but-gives-them-a-back-door.jpg,hakanbey01
539,https://tryhackme-images.s3.amazonaws.com/room-icons/a3becbf0996e92a1168d84c1d3e39dca.png,VulnNet: Active,VulnNet Entertainment just moved their entire infrastructure... Check this out...,vulnnetactive,3761,challenge,medium,124,2021-02-24T17:12:32.519Z,2021-07-30T19:00:00.669Z,True,False,,SkyWaves
540,https://tryhackme-images.s3.amazonaws.com/room-icons/0dcf26192d2cc691ecaee53a9b9cc9fa.png,Windows Base,"A windows machine with SysInternals, Cain, BurpSuite, Wireshark, OWASP ZAP and other security tools on.",windowsbase,3262,walkthrough,easy,123,2020-03-03T19:40:13.453Z,2020-03-03T19:54:45.916Z,False,False,https://i.imgur.com/fc9GQpt.png,tryhackme
541,https://tryhackme-images.s3.amazonaws.com/room-icons/1f60416e9819c99a9ccd7256153e8278.png,Weaponizing Vulnerabilities,Learn how a vulnerability evolves and methods to weaponize multiple vulnerabilities leading to RCE.,weaponizingvulnerabilities,1197,walkthrough,medium,122,2023-02-11T10:58:26.059Z,2023-04-18T15:00:00.123Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5efe36fb68daf465530ca761/room-content/03376575e888fd097280c51469c29fbc.png,1337rce
542,https://tryhackme-images.s3.amazonaws.com/room-icons/08870f82d4ce4374cdc6fe1ad922d0e3.png,Secret Recipe,Perform Registry Forensics to Investigate a case.,registry4n6,1416,walkthrough,medium,122,2022-09-26T01:03:10.765Z,2022-12-30T18:00:00.161Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e8dd9a4a45e18443162feab/room-content/1249313dc81d95500d04b2468ac6fe10.png,Dex01
543,https://tryhackme-images.s3.amazonaws.com/room-icons/760a1b9b8d2008bf020ca778d37bacaa.png,SOAR,"Learn the concepts and methodology surrounding security orchestration, automation and response.",soar,1482,walkthrough,medium,120,2022-09-12T10:39:50.176Z,2023-05-16T15:00:00.759Z,False,False,https://assets.tryhackme.com/room-banners/sigma.png,SecurityNomad
544,https://tryhackme-images.s3.amazonaws.com/room-icons/f035f4fa582ce9993acb4b9363293eb5.png,ISO27001,Introduction to ISO/ISO27001,iso27001,4233,walkthrough,easy,119,2021-01-27T20:56:29.640Z,2021-02-16T19:00:00.141Z,True,False,https://i.imgur.com/ghIbXQC.png,Extravagan
545,https://tryhackme-images.s3.amazonaws.com/room-icons/065a2422d800c802d7b1a37fc602640f.png,Unbaked Pie,Don't over-baked your pie!,unbakedpie,2301,challenge,medium,119,2020-10-06T14:46:39.840Z,2020-12-02T19:00:00.201Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,H0j3n
546,https://tryhackme-images.s3.amazonaws.com/room-icons/81525b4555b637e5ca3b742357fc4b5b.jpeg,Hardening Basics Part 2,Continue learning about hardening,hardeningbasicspart2,1762,walkthrough,easy,119,2020-10-12T21:04:03.766Z,2020-11-24T19:00:00.294Z,False,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Nameless0ne
547,https://tryhackme-images.s3.amazonaws.com/room-icons/2244c1f37aac969a5fb50dcd1f3fc4b4.jpeg,EnterPrize,Can you hack your way in?,enterprize,2790,challenge,hard,118,2021-01-03T22:02:51.983Z,2021-01-08T19:00:00.192Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,superhero1
548,https://tryhackme-images.s3.amazonaws.com/room-icons/0899da92c1cb051bd69fdd0d6a2b1c61.png,DAST,Learn about Dynamic Application Security Testing.,dastzap,1280,walkthrough,medium,118,2023-01-17T05:47:21.486Z,2023-04-11T15:00:00.245Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5ed5961c6276df568891c3ea/room-content/4cd514b56e4bd14874a3d48f2da26297.png,munra
549,https://tryhackme-images.s3.amazonaws.com/room-icons/d67a89a5c980abdc07cced6ee18615de.png,DLL HIJACKING,DLL HIJACKING with Invoke-PrintDemon,dllhijacking,2209,walkthrough,medium,117,2020-05-29T05:33:52.020Z,2020-11-03T19:00:00.394Z,True,False,http://assets.tryhackme.com/room-banners/dllhijacking.png,Coin
550,https://tryhackme-images.s3.amazonaws.com/room-icons/854c7c42b436d2c86c7c4b299ff6dcd0.png,SafeZone,CTF Designed by CTF lover for CTF lovers,safezone,2324,challenge,medium,117,2021-01-30T12:00:52.069Z,2021-03-28T19:00:00.204Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,golith3r00t
551,https://tryhackme-images.s3.amazonaws.com/room-icons/478e13a9419b3514396915e4e07211fb.png,Keldagrim,The dwarves are hiding their gold!,keldagrim,1355,challenge,medium,117,2020-10-08T23:31:50.195Z,2021-01-29T19:00:00.159Z,False,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,optional
